Keyword,Title,Link,Occupation,Company,Specs,Location
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/HoBOQrZHAdAZ-Sales-Engineer-Magic-For-Engineering-Works-Cairo-Egypt,Full TimeOn-site,Magic For Engineering Works,Full TimeOn-siteEntry Level · 1+ Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Electrical · Electrical power · Engineering · Power · Sales · sales skills · Sales Target,"Cairo, Egypt "
business intelligence,Marketing Insights & Strategy Analyst,https://wuzzuf.net/jobs/p/68pXSnl6khDz-Marketing-Insights-Strategy-Analyst-ICON-Holding-Cairo-Egypt,Full TimeOn-site,ICON Holding,Full TimeOn-siteExperienced · 2 - 3 Yrs of Exp · Marketing/PR/Advertising · Analysis · Analyst · Market Research · Marketing · Sales · SEO,"Helwan, Cairo, Egypt "
business intelligence,Account Sales Executive – NetSuite,https://wuzzuf.net/jobs/p/m6QIWv3eWYQX-Account-Sales-Executive-–-NetSuite-Advanced-Techniques-Solutions-for-Software-Company-Cairo-Egypt,Full TimeOn-site,Advanced Techniques Solutions for Software Company ,Full TimeOn-siteExperienced · 3+ Yrs of Exp · Business Development · Sales/Retail · Customer Service · Presentation Skills · Sales · sales skills · Sales Target · Skills · Projects · Communication,"Nasr City, Cairo, Egypt "
business intelligence,Executive Assistant,https://wuzzuf.net/jobs/p/zXp6YmB5vrQh-Executive-Assistant-Jessour-Misr-Cairo-Egypt,Full TimeOn-site,Jessour Misr,Full TimeOn-siteExperienced · 1 - 3 Yrs of Exp · Administration · Operations/Management · Administration · Business Administration · English · Executive Assistant · Management · MS Office · Office management · Secretary,"Cairo, Egypt "
business intelligence,Data Scientist,https://wuzzuf.net/jobs/p/9cSyIMzlasgg-Data-Scientist-HYVE-Technology-Consulting-Cairo-Egypt,Full TimeOn-site,HYVE Technology Consulting ,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Computer Science · Data · Data Science · data scientist · Engineering · Hadoop · Information Technology (IT) · Java · Python,"Cairo, Egypt "
business intelligence,Product Manager – AC Solutions (VRF Systems),https://wuzzuf.net/jobs/p/4YlXYBjUZlc0-Product-Manager-–-AC-Solutions-VRF-Systems-Raya-Distribution-Cairo-Egypt,Full TimeOn-site,Raya Distribution,Full TimeOn-siteExperienced · 5 - 8 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Corporate Sales · Product Management · Engineering · Computer Science,"Maadi, Cairo, Egypt "
business intelligence,Sales Engineer,https://wuzzuf.net/jobs/p/lrjQLpIEAuVp-Sales-Engineer-Turbo-Egypt-Compression-Cairo-Egypt,Full TimeOn-site,Turbo Egypt Compression,Full TimeOn-siteExperienced · 4 - 6 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Mechanical Engineering · Engineering · Sales · sales skills · Sales Target · Mechanical · Communication · Selling,"Heliopolis, Cairo, Egypt "
business intelligence,Project Lead,https://wuzzuf.net/jobs/p/hGR1J6v2gSBa-Project-Lead-Netlabs-Consultancy---LLC-Cairo-Egypt,Full TimeRemote,Netlabs Consultancy LLC,Full TimeRemoteExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Project/Program Management · B2B · Content · AI · Marketing · Project Management · Odoo,"Cairo, Egypt "
business intelligence,Senior Corporate Sales Executive (Fintech Industry),https://wuzzuf.net/jobs/p/eH9ZbdBHLZc1-Senior-Corporate-Sales-Executive-Fintech-Industry-Cairo-Egypt,Full TimeHybrid,Confidential,Full TimeHybridExperienced · 4 - 6 Yrs of Exp · Accounting/Finance · Business Development · Sales/Retail · Accounting · Sales Target · sales skills · negotiation skills · Sales · Finance,"New Cairo, Cairo, Egypt "
business intelligence,Pre Sales Engineer - Cairo Branch,https://wuzzuf.net/jobs/p/fw84g23z4ql2-pre-sales-engineer---cairo-branch-carnival-trading-cairo-egypt,Full TimeOn-site,Carnival Trading,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Engineering - Other · Engineering · Sales · sales skills · Software · Software Development · Sales Target · Development,"Nasr City, Cairo, Egypt "
business intelligence,Pre Sales Engineer,https://wuzzuf.net/jobs/p/4zfni7n9dab5-pre-sales-engineer-carnival-trading-alexandria-egypt,Full TimeOn-site,Carnival Trading,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · Sales/Retail · Engineering - Mechanical/Electrical · Engineering - Other · Engineering · Sales · sales skills · Sales Target · Software · technical · Communication,"Mansheya, Alexandria, Egypt "
business intelligence,Full Stack Developer,https://wuzzuf.net/jobs/p/JRA0TEfixPEs-Full-Stack-Developer-Cairo-Egypt,Full TimeRemote,Confidential,Full TimeRemoteExperienced · 4+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · next.js · tailwind · React.js · React js · Js · JavaScript · Node.js · node,"Cairo, Egypt "
business intelligence,Sales And Technical Office Engineer,https://wuzzuf.net/jobs/p/nSSgi944nL6H-Sales-And-Technical-Office-Engineer-AN-electric-Cairo-Egypt,Full TimeOn-site,AN electric,Full TimeOn-siteExperienced · 1 - 6 Yrs of Exp · Engineering - Mechanical/Electrical · Engineering · technical · Development · Communication · Sales,"Downtown, Cairo, Egypt "
business intelligence,Senior Manager - Data Analytics,https://wuzzuf.net/jobs/p/1o9FGlZoipS7-Senior-Manager---Data-Analytics-Alshaya-Cairo-Egypt,Full TimeOn-site,Alshaya,Full TimeOn-siteManager · 7 - 10 Yrs of Exp · Analyst/Research · Sales/Retail · Data Analytics · CRM · Quantitative Research · Commercial Analysis · Performance Measurement · Loyalty Programme · Performance Analytics · Loyalty Programme Analytics,"Nasr City, Cairo, Egypt "
business intelligence,Regional Account Manager,https://wuzzuf.net/jobs/p/6BdQS9y8ylhV-Regional-Account-Manager-Kalaam-Telecom-Cairo-Egypt,Full TimeOn-site,Kalaam Telecom,Full TimeOn-siteExperienced · 5 - 10 Yrs of Exp · Business Development · Sales/Retail · Key Account · Sales Management · Sales · sales skills · Sales Target · Selling · Reporting · Management,"Maadi, Cairo, Egypt "
business intelligence,E-Commerce Specialist,https://wuzzuf.net/jobs/p/0cihTeynQr3j-E-Commerce-Specialist-360-Digital-Intelligence-Cairo-Egypt,Freelance / ProjectRemote,360 Digital Intelligence,Freelance / ProjectRemoteExperienced · 3+ Yrs of Exp · Administration · Marketing/PR/Advertising · Sales/Retail · E-Commerce · Store Management · amazon · noon · Alibaba · Product Management · Customer Service,"Cairo, Egypt "
business intelligence,"Strategic Account Manager, IgniteTech (Remote) - $100,000/year USD",https://wuzzuf.net/jobs/p/g/z9w93ptrjrzo-strategic-account-manager-ignitetech-remote---100000year-usd-trilogy-dubai-united-arab-emirates,Full Time,Trilogy,Full TimeExperienced · Operations/Management · Marketing/PR/Advertising · Sales/Retail · sales · sales skills · marketing · customer service · software · business · account manager,"Dubai, United Arab Emirates "
business intelligence,"Quality Assurance Developer, Trilogy (Remote) - $60,000/year USD",https://wuzzuf.net/jobs/p/g/rxmffh4iaiyp-quality-assurance-developer-trilogy-remote---60000year-usd-trilogy-dubai-united-arab-emirates,Full Time,Trilogy,Full TimeEntry Level · IT/Software Development · Quality · Engineering - Telecom/Technology · quality assurance · quality control · computer science · information technology (it) · engineering · quality · qa,"Dubai, United Arab Emirates "
business intelligence,Sales Analyst - Dubai,https://wuzzuf.net/jobs/p/g/c4iu1xwekkzz-sales-analyst---dubai-sunrice-group-dubai-united-arab-emirates,Full Time,SunRice Group,Full TimeExperienced · IT/Software Development · Analyst/Research · Sales/Retail · Sales · Sales Skills · Analysis · Sales Analysis · Data Analysis · Indoor Sales · Outdoor Sales,"Dubai, United Arab Emirates "
data scientist,Data Scientist,https://wuzzuf.net/jobs/p/9cSyIMzlasgg-Data-Scientist-HYVE-Technology-Consulting-Cairo-Egypt,Full TimeOn-site,HYVE Technology Consulting ,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Computer Science · Data · Data Science · data scientist · Engineering · Hadoop · Information Technology (IT) · Java · Python,"Cairo, Egypt "
data scientist,"Senior Data Scientist - QuantumBlack, AI by McKinsey",https://wuzzuf.net/jobs/p/g/2xw0y7nwumg0-senior-data-scientist---quantumblack-ai-by-mckinsey-quantumblack-ai-by-mckinsey-riyadh-saudi-arabia,Full Time,"QuantumBlack, AI by McKinsey",Full TimeExperienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Computer Science · Information Technology (IT) · SQL · Python · Engineering · Data Analysis · Software Development,"Riyadh, Saudi Arabia "
data scientist,Senior Data Engineer,https://wuzzuf.net/jobs/p/hzsom9fvxxve-senior-data-engineer-erada-cairo-egypt,Full TimeHybrid,Erada,Full TimeHybridExperienced · 4 - 6 Yrs of Exp · IT/Software Development · Engineering · Computer Science · Spark · Data Warehousing · Big Data · ETL · Data Modeling,"Maadi, Cairo, Egypt "
data scientist,"Data Scientist II - Analysis, Lifecycle",https://wuzzuf.net/jobs/p/g/k7xA6fsKSk11-Data-Scientist-II---Analysis-Lifecycle-talabat-Dubai-United-Arab-Emirates,Full Time,talabat,Full TimeEntry Level · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · Python · Computer Science · Information Technology (IT) · SQL · Data Science · Machine Learning · Data Scientist,"Dubai, United Arab Emirates "
data scientist,Bioinformatics Scientist,https://wuzzuf.net/jobs/p/g/vns7t7xp0ylz-bioinformatics-scientist-info-resume-edge---gcc-dubai-united-arab-emirates,Full Time,Info Resume Edge GCC,Full TimeExperienced · R&D/Science · IT/Software Development · bioinformatics · genomics · transcriptomics · proteomics · genomic,"Dubai, United Arab Emirates "
data scientist,Biological Scientist,https://wuzzuf.net/jobs/p/g/yptuyns1ofl0-biological-scientist-info-resume-edge---gcc-dubai-united-arab-emirates,Full Time,Info Resume Edge GCC,Full TimeExperienced · Engineering - Mechanical/Electrical · Engineering - Other · biotechnologists · bioinformatics · biology · biotechnology · ecologists,"Dubai, United Arab Emirates "
data scientist,Research Scientist (AI) - Interactome,https://wuzzuf.net/jobs/p/g/erptsjic5i49-research-scientist-ai---interactome-genbio-ai-dubai-united-arab-emirates,Full Time,GenBio AI,Full TimeNot specified · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · computer science · information technology (it) · engineering · python · research · software engineering · machine learning,"Dubai, United Arab Emirates "
data scientist,Data Engineer,https://wuzzuf.net/jobs/p/bBVD1SDdlEN8-Data-Engineer-HYVE-Technology-Consulting-Cairo-Egypt,Full TimeOn-site,HYVE Technology Consulting ,Full TimeOn-siteExperienced · 2 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Engineering · Computer Science · Data Mining · Data · Database · Engineering · Ibm · Information Technology (IT),"Cairo, Egypt "
data scientist,Senior Manager - Data Analytics,https://wuzzuf.net/jobs/p/1o9FGlZoipS7-Senior-Manager---Data-Analytics-Alshaya-Cairo-Egypt,Full TimeOn-site,Alshaya,Full TimeOn-siteManager · 7 - 10 Yrs of Exp · Analyst/Research · Sales/Retail · Data Analytics · CRM · Quantitative Research · Commercial Analysis · Performance Measurement · Loyalty Programme · Performance Analytics · Loyalty Programme Analytics,"Nasr City, Cairo, Egypt "
data scientist,Chatbot Developer,https://wuzzuf.net/jobs/p/lbj9cg78xnml-chatbot-developer-mobily-infotech-ltd-india-cairo-egypt,Full TimeHybrid,MOBILY INFOTECH LTD INDIA,Full TimeHybridExperienced · 5 - 7 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · chatbot · Chatbot developer · Computer Science · Software Development · Information Technology (IT),"New Cairo, Cairo, Egypt "
data scientist,Full Stack Developer,https://wuzzuf.net/jobs/p/eenfv6mcfs4f-full-stack-developer-cairo-egypt,Full TimeOn-site,Confidential,Full TimeOn-siteExperienced · 3 - 12 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Engineering · Computer Science · Information Technology (IT) · MySQL · JavaScript · HTML · Full Stack · Software Development,"Heliopolis, Cairo, Egypt "
data scientist,Senior AI Engineer,https://wuzzuf.net/jobs/p/jQuD5uCDAOds-Senior-AI-Engineer-Lumin-Giza-Egypt,Full TimeHybrid,Lumin,Full TimeHybridExperienced · 3 - 5 Yrs of Exp · IT/Software Development · AI · Artificial Intelligence · Computer Vision · Machine Learning · TensorFlow · Python · Computer Science · Programming · PyTorch,"Sheikh Zayed, Giza, Egypt "
data scientist,Senior AI Engineer,https://wuzzuf.net/jobs/p/dcstliwbbjqz-senior-ai-engineer-cob-solution-cairo-egypt,Full TimeOn-site,COB Solution ,Full TimeOn-siteExperienced · 5 - 6 Yrs of Exp · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · APIs · AI · chatbot · Computer Science · Design · Engineering · Information Technology (IT),"Maadi, Cairo, Egypt "
data scientist,Recruitment Specialist,https://wuzzuf.net/jobs/p/pt0tfWgkvmP9-Recruitment-Specialist-Cloud-Secrets-Cairo-Egypt,Full TimeOn-site,Cloud Secrets,Full TimeOn-siteExperienced · 3 - 5 Yrs of Exp · males_preferred · Human Resources · Administration · Applicant Tracking Systems · business · Business Administration · Communication · Human Resources · Hiring · Human Resources (HR) · Microsoft Office,"Maadi, Cairo, Egypt "
data scientist,Full Stack Developer,https://wuzzuf.net/jobs/p/7zozhz9slpsd-full-stack-developer-lo-la-cairo-egypt,Full TimeRemote,lo la ,Full TimeRemoteExperienced · 3 - 6 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · APIs · JavaScript · AWS · Computer Science · backend · Node.js · MongoDB · Software Development,"Rehab City, Cairo, Egypt "
data scientist,Senior Graphic Designer,https://wuzzuf.net/jobs/p/qauWWTUZc7Yd-Senior-Graphic-Designer-Grubtech-Cairo-Egypt,Full TimeHybrid,Grubtech ,Full TimeHybridExperienced · 5 - 8 Yrs of Exp · Marketing/PR/Advertising · Adobe illustrator · Adobe Photoshop · Design · Graphic Design · HTML · Marketing · media · photoshop · Social Media,"Cairo, Egypt "
data scientist,AI Trainer.,https://wuzzuf.net/jobs/p/cyKxYLTtPjPa-AI-Trainer-Avanguard-Cairo-Egypt,Full TimeOn-site,Avanguard,Full TimeOn-siteExperienced · 5 - 10 Yrs of Exp · IT/Software Development · Training/Instructor · AI · Information Technology (IT) · Computer Programs · Artificial Intelligence (AI) · NLP · Machine · Machine Learning · Training,"New Cairo, Cairo, Egypt "
data scientist,AI Engineering Manager,https://wuzzuf.net/jobs/p/HLmOXiA6ce45-AI-Engineering-Manager-Link-Development-Cairo-Egypt,Full TimeHybrid,Link Development,Full TimeHybridEntry Level · 1 - 5 Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · BI · Software Engineering · SQL · Software Development · Power BI · SSRS · SQL Server,"Cairo, Egypt "
data scientist,Full Stack Developer,https://wuzzuf.net/jobs/p/0xBYXMvcqbpS-Full-Stack-Developer-classera-Beni-Suef-Egypt,Full TimeHybrid,classera,Full TimeHybridExperienced · 3 - 10 Yrs of Exp · Creative/Design/Art · IT/Software Development · Computer Science · Java · MySQL · React · .Net · Full Stack · Software Development,"New Beni Suef, Beni Suef, Egypt "
data scientist,Full Stack Developer,https://wuzzuf.net/jobs/p/0zDLfym6XA6s-Full-Stack-Developer-CodeCooks-Cairo-Egypt,Full TimeHybrid,CodeCooks,Full TimeHybridExperienced · 2+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Full Stack Developer · Information Technology (IT) · Computer Science · Software Development · Full Stack,"New Cairo, Cairo, Egypt "
data scientist,Solution Architect - Telco,https://wuzzuf.net/jobs/p/g/g87ghqrsom9s-solution-architect---telco-nvidia-dubai-united-arab-emirates,Full Time,NVIDIA,Full TimeExperienced · Customer Service/Support · IT/Software Development · Engineering - Telecom/Technology · Information Technology (IT) · Computer Science · Engineering · Computer Engineering · Software Engineering · Software Development · Solution Architecture,"Dubai, United Arab Emirates "
data scientist,Bioinformatician,https://wuzzuf.net/jobs/p/g/sf7kn5k5elay-bioinformatician-info-resume-edge---gcc-dubai-united-arab-emirates,Full Time,Info Resume Edge GCC,Full TimeExperienced · IT/Software Development · Analyst/Research · Engineering - Telecom/Technology · ai · analysis · artificial intelligence · bio-information · python · research,"Dubai, United Arab Emirates "
data scientist,Inspector - Civil,https://wuzzuf.net/jobs/p/g/fkbeojmvdyoi-inspector---civil-aecom-dubai-united-arab-emirates,Full Time,AECOM,Full TimeExperienced · IT/Software Development · Quality · Engineering - Telecom/Technology · Quality Control · Quality · Chrome Inspector · Firebug · Information Technology (IT) · javaScript · CSS,"Dubai, United Arab Emirates "
